id,in_moc1,in_moc2,in_moc3,in_qe1,in_qe2,in_qe3,in_qe4,in_p1,in_p2,in_p3,in_v1,in_v2,in_v3,in_a1,in_a2,in_a3,in_j1,in_j2,in_j3,in_s1,in_s2,in_s3,in_yaw1,in_yaw2,in_yaw3,in_estop,in_ack,tx_i161,tx_i162,tx_i163,tx_i164,tx_i165,tx_i166,tx_i167,tx_i168,tx_i169,tx_i1610,tx_i1611,tx_i1612,tx_i1613,tx_i1614,tx_i1615,tx_i1616,tx_i1617,tx_i1618,tx_i1619,tx_i1620,tx_i1621,tx_q,tx_flags1,tx_flags2,rx_moc1,rx_moc2,rx_moc3,rx_qe1,rx_qe2,rx_qe3,rx_qe4,rx_p1,rx_p2,rx_p3,rx_v1,rx_v2,rx_v3,rx_a1,rx_a2,rx_a3,rx_j1,rx_j2,rx_j3,rx_s1,rx_s2,rx_s3,rx_yaw1,rx_yaw2,rx_yaw3,rx_estop,rx_ack
rand018,-6.4004785147783299,-9.3102996611427074,-7.2226921869921838,0.46122934536006255,0.79352238688207288,-0.39500668179125448,0.039489667458321824,-20.184981660971708,-10.314590095904761,-7.7962882478869524,-13.99484913104938,20.986457692210262,8.1183350264622742,9.5919685413678355,-52.233094862147148,-50.524940759543021,99.601776144200954,122.99314372064363,152.69228469976528,645.56951366529904,1552.5152573585585,-1488.4050992189705,-3.2019553318785761,-17.14838501543505,66.704067765266473,0,0,-10486,-15254,-11833,-32768,-16899,-12773,-22928,32767,13301,6286,-32768,-32768,16318,20151,25016,10577,25436,-24385,-26230,-28095,10928,1960021533,0,0,-6.4003418073061313,-9.3105868709372235,-7.2225104525894954,0.46079561278888514,0.79405648097872583,-0.39437462355805486,0.040129347660293302,-20.00061037018952,-10.314645832697531,-7.7962584307382423,-13.994567705313273,20,8.1185338908047733,9.5919675283059167,-50.0015259254738,-50.0015259254738,99.600207525864434,122.99569689016388,152.69020661030916,645.58854945524456,1552.5376140629292,-1488.3877071443831,-3.2020020142216254,-17.148350474562822,66.701254310739458,0,0
rand019,17.999902718210283,3.9135110372964586,-7.2664311311812995,0.77272346944739345,0.1959759569025081,-0.55496707475078633,0.23770445941101861,-21.144797261326822,19.983843919488695,-18.783994726392812,3.5753916316190733,1.9282967666047228,-4.8706672489760194,12.775904821425332,-40.344136836812872,-10.102981759117037,-48.146189572592647,187.5608095786034,133.08868345940584,-1465.9340305936475,-1573.2699556738992,-1170.6403625116125,2.8910722937089388,17.497793681316899,-108.41096199906113,1,1,29490,6412,-11905,-32768,32741,-30775,5858,3159,-7980,8373,-26439,-6621,-7888,30729,21805,-24017,-25776,-19179,23683,28668,-17762,685883052,1,1,17.999816888943144,3.9136936552018797,-7.2664571062349319,0.7725518316472022,0.1964954264745396,-0.55489201419922807,0.23800854474380856,-20.00061037018952,19.984130375072482,-18.784142582476271,3.5755485702078311,1.9281594286935027,-4.870754112369152,12.776573992126224,-40.343943601794486,-10.103152562028871,-48.146000549333174,187.56065553758356,133.09121982482375,-1465.9260841700491,-1573.2902005066073,-1170.6289864803002,2.891079439680166,17.49809259315775,-108.41395306253243,1,1
rand020,-6.7677410010034773,-9.67993569563418,-3.247766558318177,0.089949422375122517,0.44527803655084536,-0.58888318238958326,0.66847076905315972,-15.983159052751185,8.7723739306071753,20.091379977505369,-15.822161372320924,17.01598507702694,17.691363806488951,-9.4031649489560021,-19.345477877268451,-53.363958894804249,218.20304518326267,-160.37280562113122,-196.39305052821823,1305.7844859763152,261.65291940103049,561.66644316383031,0.75469675327181618,20.973648535855432,12.576387661757771,2,0,-11088,-15859,-5321,-26186,14372,32767,-25922,27878,28985,-6162,-12678,-32768,32767,-26275,-32176,21393,4287,9202,6182,32767,2060,3827107926,2,0,-6.7677846613971377,-9.6798608355967897,-3.2477797784356213,0.089945089583416016,0.44557413609015323,-0.58948627942361886,0.66774208829355963,-15.98315378276925,8.7722403637806323,20,-15.822016052735984,17.015900143436994,17.691579943235574,-9.4027527695547342,-19.345683156834621,-50.0015259254738,200,-160.37476729636523,-196.39271217993712,1305.7649464400158,261.66570024719994,561.66264839625228,0.75466170232245855,20,12.573625904110843,2,0
rand021,20.495541466574327,-18.544152780072572,-9.4927801445913964,-0.74743347905308921,0.13795617784946379,0.62295198151298536,0.18504625398209895,15.198742627523727,17.12414965654467,-0.7567790126043672,-6.2981606041360205,-18.170482352891106,-8.5056866917101601,24.906416163461934,-34.75528751646258,51.355075435770864,-194.4949215467125,-34.778795851553674,65.014413322480422,-960.9576686240863,330.34182874379297,-672.89700518230939,-1.7989944519276948,17.409446315288029,41.013639570181176,0,1,32767,-30382,-15552,24901,28055,-1240,-10319,-29770,-13935,16322,-22777,32767,-31865,-5698,10652,-15744,5412,-11024,-14737,28523,6719,432077178,0,1,20,-18.544267097994933,-9.4924771874141669,0.74747440690520628,-0.1383770608975631,-0.62269677403903401,-0.18542526160273456,15.198828089236121,17.123935666982025,-0.7568590350047304,-6.2984099856563009,-18.170720542008727,-8.5055085909604173,24.906155583361308,-34.756004516739402,50,-194.49446089053009,-34.7788933988464,65.016632587664418,-960.96682638019956,330.3323465681936,-672.87209692678607,-1.7990050965910824,17.409588915677357,41.010773033845027,0,1
rand022,12.230071684634865,-5.7891008325748192,20.469013716682586,0.37979090768118973,0.61052170952157137,-0.51549374506848678,-0.46614193915675733,-12.06983665616197,-12.746438928783228,8.7102008197171372,12.157420429457702,-4.4011543250455265,6.4679548679981611,3.2675522630084028,3.8425597530623401,0.43797412949532766,-201.91084885785116,175.3564162093239,16.517530459676493,-1772.3897646040978,-754.2421425143433,1891.2436686910762,-2.1502655655557033,-14.134757296515867,111.35347718699117,1,0,20037,-9485,32767,-19775,-20883,14270,19918,-7211,10597,2141,2518,287,-32768,28730,2706,-29038,-12357,30985,-17614,-23158,18244,1898065071,1,0,12.229987487411115,-5.7893612475966671,20,0.37915314685932294,0.61022244250548263,-0.51614643714791042,-0.46633069522478765,-12.070070497756889,-12.746360667744987,8.709982604449598,12.157353434858242,-4.4013794366283152,6.468092898342845,3.2670064394054994,3.8422803430280466,0.4379406109805597,-200.0061037018952,175.35935544907986,16.51661732840968,-1772.392956328013,-754.23444318979466,1891.2320322275459,-2.1502121036408584,-14.134952848902859,111.35593737601856,1,0
rand023,5.3548855559635022,-11.955596762810456,16.059644519484543,-0.33511707733769447,-0.53083806856816318,-0.74802802571907057,0.21531735223686285,2.1899017963120602,15.306589215385538,11.988206552420131,6.363369102302789,-17.256673132439911,15.417954036051828,-10.844972344679668,20.133139712073358,12.782089409248876,-200.77944109473754,68.64152308502068,-62.599677066741336,855.24247815194087,1351.0225606673498,482.64723410832573,2.0490594841613707,0.020264890205457409,146.66470633947125,2,1,8773,-19587,26311,3588,25078,19641,10425,-28272,25260,-7107,13194,8377,-32768,11246,-10256,14012,22134,7907,16785,33,24029,2939027812,2,1,5.354777672658467,-11.95532090212714,16.059450056459241,0.33487248737210279,0.5313679138466425,0.74760248199702783,-0.21586821500019848,2.1900082399975584,15.306863612781152,11.988280892361217,6.3631092257454149,-17.256385998107852,15.417950987273782,-10.844752342295603,20.133060701315348,12.782677694021425,-200.0061037018952,68.642231513412881,-62.599566637165438,855.25070955534534,1350.9933774834437,482.61970885341958,2.0490127262184514,0.020142216254158147,146.66585283974732,2,1
rand024,-9.1952373027175032,-20.655562220974399,-2.0426004546051955,0.046130851876746676,0.31042060392701398,-0.24145263177319498,-0.91826554970363095,16.090076050879276,-6.4556607216158337,-17.035134057826191,-17.775714384329753,-2.5350581242257522,8.601092100927568,44.201495063383163,-8.5162999348155726,-21.301564122276375,-80.576645408217402,86.02254280132459,195.04566772113824,-328.86400515639798,2192.8731641107365,-1022.2224619745058,3.3272153764192258,7.4609777051915689,54.488662253931103,0,0,-15065,-32768,-3346,26361,-10577,-27910,-29123,-4153,14092,28967,-5581,-13960,-13201,14094,31955,-5388,32767,-16748,27256,12224,8927,3723788974,0,0,-9.1952269051179538,-20.00061037018952,-2.0422986541337322,-0.045664430096195828,-0.30996461641054135,0.24077608596175981,0.91862047267976277,16.089968565935241,-6.4558854945524464,-17.035431989501632,-17.775811029389324,-2.5348673970763267,8.6013367107150493,44.201483199560535,-8.5161900692770161,-21.301919614246039,-80.574968718527785,86.025574510940885,195.04379406109805,-328.86745811334572,2000,-1022.247993408002,3.3272499771111179,7.4611651966917938,54.487746818445387,0,0
rand025,-17.034837991329461,-20.780889875222492,-9.9391292257303281,-0.34741301882084874,-0.93709955350946006,0.033887867018079075,-0.00048335816970041933,-17.670515083465251,-2.0725628873099047,19.636184284124134,-9.9127217418233791,-21.490884642131238,1.5034644009939093,-6.6817429331866602,20.377334253634043,50.720979195460743,4.8314480638838031,7.9956288521452912,139.46566516627072,-1896.2190863657449,-1339.0431042001144,614.20566438441108,-1.5587191426948868,-14.779367353986947,214.37704490721509,1,1,-27909,-32768,-16284,-28950,-3396,32171,-16241,-32768,2463,-4379,13354,32767,792,1310,22849,-31067,-21938,10063,-12769,-24214,32767,1874305536,1,1,-17.034821619312112,-20.00061037018952,-9.9392681661427655,0.3473264228528834,0.93715602704972212,-0.03321049461541515,0,-17.670216986602373,-2.0728171636097295,19.636219367046113,-9.9130222479934087,-20.00061037018952,1.5033417767876216,-6.6820276497695854,20.377208777123325,50,4.8341319009979555,7.9958494827112645,139.46348460341196,-1896.2370677816095,-1339.0301217688527,614.21552171391954,-1.5587633899960327,-14.779503769035919,200,1,1
rand026,-8.5787643896571062,2.142620210291482,17.378100482604154,0.38248838012687292,0.27380048746837998,0.32068014216078161,0.82213148495465083,-1.5529837233727792,-18.995818257110741,-3.2032915126537644,12.299866969928143,-4.3187869188659169,6.9642797968674541,-48.011870294992008,-35.729409022057141,-9.5293484931144334,17.27212736773291,87.979630817272877,-201.31321905203151,1997.9401109693617,1447.6045146664758,986.55777175048036,-1.9736341342257024,-9.5426077637000368,-62.456346228540724,2,0,-14055,3510,28471,-2544,-31122,-5248,20151,-7076,11410,-31464,-23415,-6245,2830,14414,-32768,32733,23717,16163,-16168,-15634,-10233,4048231144,2,0,-8.5787530137028103,2.1423993652150028,17.377849665822321,0.38192068807727425,0.27398658057717501,0.32103478128234647,0.82219499566052134,-1.5527817621387372,-18.995941038239692,-3.2032227546006653,12.299569689016389,-4.3189794610431225,6.9643238624225594,-48.011719107638783,-35.729544969023713,-9.5294045838801225,17.27347636341441,87.978759117404707,-200.0061037018952,1997.9247413556322,1447.6149784844508,986.54133732108528,-1.9736930448316905,-9.5425275429548027,-62.459181493575855,2,0
rand027,-20.018229466123881,-17.494375141864523,-20.378794544116104,-0.85688742343697011,0.31544693600624796,0.38620088692659743,-0.13071361465788545,9.1197094515696726,14.10148860135547,13.844152850866484,20.969347458348324,12.855046055657958,-19.698656265345154,15.04034033280907,0.56961688034242397,37.359346299232705,6.9516236541425247,-95.219817225619437,-26.060414154137387,2155.4355010311406,-835.18308496424379,1938.770008136466,3.9850187311084455,20.75967782044469,-160.7145991609766,0,1,-32768,-28662,-32768,14941,23103,22682,32767,21061,-32273,9857,373,24483,1139,-15600,-4270,32767,-13683,31764,32644,32767,-26331,298034782,0,1,-20.00061037018952,-17.494430372020631,-20.00061037018952,0.85702333205899717,-0.31549969884644397,-0.38607199990420116,0.13007443724370935,9.1195410016174812,14.101382488479263,13.844416638691367,20,12.855006561479538,-19.698477126377149,15.041047395245217,0.56917020172734767,37.35923337504196,6.95211645863216,-95.217749565111234,-26.0628070925016,2000,-835.16953032013919,1938.7798699911496,3.9849848933378094,20,-160.71657460249642,0,1
rand028,-1.164286633026681,-15.732430084034272,-10.689161553181926,0.53512257343346248,0.7177503987097279,-0.43711316617649737,0.086082962943506355,18.898691139236764,21.181881695113788,-3.2541536149591432,-13.930991725898895,3.2383663753328737,-20.370961722110959,-32.646243414672185,1.8791707986408446,-23.452682565177952,-78.303136592388043,212.89130643274277,-127.70154299227801,-922.58383449683993,596.7163481436462,1167.9647075360422,3.2752764895906599,-0.29149258035053061,28.534369507718193,1,0,-1908,-25775,-17513,30963,32767,-5331,-22824,5306,-32768,-21394,1231,-15369,-12829,32767,-20922,-15115,9776,19135,26830,-478,4675,2016612926,1,0,-1.1645863216040528,-15.732291634876553,-10.689413129062777,0.53551922567356924,0.71739264774872225,-0.43727151243629941,0.085793777756489123,18.898892178106021,20,-3.2538834803308205,-13.931089205603199,3.2386242255928219,-20.00061037018952,-32.6456495864742,1.8784142582476271,-23.451948606830044,-78.304391613513602,200,-127.70165105136265,-922.57454145939516,596.69789727469708,1167.9433576464126,3.2752464369640188,-0.29175695059053314,28.534806360057374,1,0
rand029,-13.713493711503206,20.041647785274414,7.2381092436974477,-0.60404994349121521,-0.1545443384322889,-0.78159516843252419,-0.018673668887502923,-12.33358333460567,4.6032095200425331,-20.064922681604301,5.4834874441319661,-11.280373289846109,-14.145441624188091,54.156856247100087,4.1156736896012251,14.020186686212654,168.495960542143,-63.377836589956395,70.08677000835317,-500.80314931894173,2028.8259710515565,-2108.087833116173,-4.163907246282549,-16.471802856517826,14.040411915373276,2,1,-22468,32767,11859,-20207,7542,-32768,8984,-18481,-23175,32767,2697,9188,27606,-10384,11483,-8205,32767,-32768,-32768,-26987,2300,3143221773,2,1,-13.713797418134098,20,7.2383800775170144,0.60470775612235084,0.15498230820527067,0.78101562664471147,0.017989017916683205,-12.333750419629505,4.6034119693594162,-20.00061037018952,5.4835657826471751,-11.280251472518081,-14.145329142124698,50,4.1154210028382217,14.02020325327311,168.49879451887568,-63.380840479750972,70.088808862575149,-500.8087405011139,2000,-2000.061037018952,-4.000122074037904,-16.472060304574725,14.038514358958709,2,1
rand030,-2.2851479688297491,12.253471046093466,5.82537879999472,0.79585474920429922,0.27399423985616567,-0.050377375196653085,-0.53759138270893048,1.1561121308302424,-15.708866431886634,21.953972106242318,1.1078238901545228,13.820316949191353,-7.749313533962253,18.056861810720335,19.213834763883007,15.239763506202003,-154.76122928046902,52.458305041748332,-149.98928402851124,122.05613182605717,1621.2898327945188,-1607.1880213086163,1.6346865448136512,-18.940423385308538,-64.868788181886671,0,0,-3744,20075,9544,1894,-25737,32767,1815,22643,-12696,11833,12592,9987,-25355,8595,-24573,2000,26562,-26331,13391,-31031,-10628,744976508,0,0,-2.2852259895626696,12.253181554612873,5.8253730887783437,0.7963572804357989,0.27398658057717495,-0.049815741923122721,-0.5369029962825449,1.1560411389507737,-15.709097567674794,20,1.1078218939786981,13.820612201300088,-7.7492599261452071,18.056276131473737,19.214453566087833,15.239417706839198,-154.75936155278177,52.461317789239175,-149.9862666707358,122.07403790398877,1621.2652974028749,-1607.1657460249642,1.6346934415723136,-18.940397350993379,-64.870143742179636,0,0
rand031,-11.808850577250446,-15.227915542043139,-13.026897861012669,-0.6078969471868777,-0.18993735384739574,0.016558805784132751,-0.77078590358498833,20.747747519923731,10.521775609454245,-8.1934103088889003,14.092509854587739,1.5222263742477224,-5.3478826527332801,14.229880881931013,-39.639819846321657,19.069718258274484,-88.837880936214347,72.859470773955124,173.02121898411326,1217.4719210968387,-751.07129299264432,1874.005087778246,-2.4247090099055426,-6.3267068560650577,-61.965421589341844,1,1,-19347,-24949,-21343,32767,17238,-13424,23088,2494,-8762,9325,-25978,12497,-14555,11937,28347,19946,-12305,30703,-19863,-10365,-10152,4219086324,1,1,-11.808832056642354,-15.22812585833308,-13.027130954924161,0.60747529734030203,0.18957657342966147,-0.016605247307707575,0.77120603711967251,20,10.521561326944791,-8.193609424115726,14.092226935636463,1.52226325266274,-5.3480636005737479,14.229255043183691,-39.640491958372756,19.069490646076847,-88.839381084627831,72.859889522995701,173.02163762321848,1217.44438001648,-751.06051820429093,1874.0195928830835,-2.4247566148869288,-6.3264870143742176,-61.9647816400647,1,1
rand032,12.341792809484678,21.087213428867592,11.935665774270319,-0.56081218633711283,0.71493868686463957,-0.22788195815614853,-0.34988880923369303,10.081697152219295,-9.5931541422820796,-12.585248462267613,-21.40344842071779,12.669789119696649,-16.037248291717024,-49.307859650979239,-29.393376005326413,32.207931896656554,216.22853309986655,-71.310215409273155,-16.965082186381956,-626.793440567625,-1266.1635618088437,-775.87130683309692,-1.9020073715679351,-0.6434051509481904,-68.028543797699939,2,0,20220,32767,19555,16517,-15717,-20619,-32768,20758,-26275,-32313,-19263,21107,32767,-11683,-2779,-10269,-20744,-12711,-15581,-1054,-11145,1186295043,2,0,12.341685232093264,20,11.935789056062502,-0.56042709663513057,0.71499977711746765,-0.22832215048097912,-0.35009396407083465,10.081484420300912,-9.5931882686849566,-12.585222937711722,-20.00061037018952,12.670064394054995,-16.037476729636523,-49.307229834894862,-29.393902401806695,32.207708975493638,200,-71.309549241615045,-16.962187566759241,-626.78914761803037,-1266.1519211401715,-775.84154789880063,-1.9020355845820489,-0.64333017975402085,-68.025757621997741,2,0
rand033,17.81736535779708,4.8336453840210236,5.9654549065007121,0.44337578863631533,0.30563485699213583,-0.82362314519173074,0.17790491546610895,-9.1083143197981968,-20.891999004286383,14.061930608224468,-11.776897032447678,-4.4795078037099465,19.116152925083448,-38.964446257780828,42.55007956830287,-24.388972790016194,-195.83174326395905,-212.8373082018262,-152.73468015019003,-705.41480107022574,-432.79845727139735,-1301.2061881490499,0.99862446961108076,15.062096055434051,64.764200630399714,0,1,29191,7919,9774,-14923,-32768,23038,-19295,-7339,31319,-25535,27885,-15983,-32084,-32768,-25023,-11557,-7091,-21318,8180,24677,10611,2349108607,0,1,17.817316202276682,4.8335215308084356,5.9657582323679312,-0.44280659487220203,-0.30581330458361455,0.82373296909927718,-0.17850640855785643,-9.1085543382061225,-20.00061037018952,14.061708426160466,-11.777092806787316,-4.4795068208868676,19.116183965575122,-38.964506973479416,42.550431836909084,-24.388866847743156,-195.83117160557879,-200.0061037018952,-152.73293252357556,-705.40482802819906,-432.81350138859216,-1301.1871700186164,0.99856563005462817,15.062105166783654,64.766380809961248,0,1
rand034,2.0865607598973188,-11.092197918250346,11.882824216988055,-0.71775158954743401,0.01001878837637107,-0.50822427788933344,0.47585750277311711,19.307296902852922,2.4869770367164423,-2.267381668704429,-11.547308268240506,20.43051897939943,15.082172759366253,48.795883983052377,-21.683974795914416,44.109006671516838,155.25564828926946,-207.33260623845155,171.23894478286414,-1021.7628424272029,-1870.7841484963124,837.33172051579675,-1.3996446648606951,14.418387258665261,181.28978512582711,1,0,3419,-18173,19468,31632,4075,-3715,-18919,32767,24710,31978,-14210,28906,25436,-32768,28055,-16740,-30650,13718,-11466,23622,29702,530431144,1,0,2.0868556779686882,-11.092257454145939,11.882686849574267,0.71791960927233123,-0.0096863942628294172,0.50784381349405661,-0.47601708948761712,19.307229834894862,2.4872585222937711,-2.2675252540665913,-11.547593615527818,20,15.082247383037812,48.796044801171909,-21.683400982696003,44.108401745658739,155.25376140629291,-200.0061037018952,171.23935666982024,-1021.7596972563859,-1870.7846308786279,837.30582598345893,-1.3997009186071352,14.418164616840114,181.29215369121371,1,0
rand035,7.2908645013576212,5.0611269957858891,1.1345428529329169,-0.071077633799465231,0.43109143961705387,-0.88058830929907728,0.18350032748787615,-17.7445986362907,-13.857603529636414,14.263723531760775,17.080912419529881,16.082001368401777,8.7954477915188818,-17.068871775415328,23.586505009166228,33.771270886526032,64.650638883084198,-95.741223181889794,-92.196136862069693,-1610.0509821787862,-1305.3294391101288,82.532243569051374,1.7917514322623445,-0.26158641971804331,-0.16051343810217666,2,1,11945,8292,1859,-29072,-22704,23369,27985,26348,14410,-11186,15457,22132,10592,-15686,-15105,-26378,-21386,1352,14678,-429,-26,2738037115,2,1,7.290871913815729,5.0611896114993744,1.1346781823175756,0.070572301057757192,-0.43173643000039691,0.88019994031283588,-0.18404149099375894,-17.744682149723808,-13.857844782860806,14.263740958891567,17.08120975371563,16.082033753471482,8.7954344309823913,-17.069002349925231,23.586230048524431,33.771782586138492,64.650410473952448,-95.742667928098385,-92.196417126987512,-1610.0344859157078,-1305.3376873073519,82.522049623096407,1.7918027283547471,-0.26184881130405591,-0.15869624927518539,2,1
rand036,21.996100441423369,10.08502347110133,17.954495707256875,-0.40013955647636934,-0.14490800866326323,0.87791094638883194,0.21945927772324342,5.2232559941934689,19.76028462858774,13.436827087868693,-4.2859915392658587,-20.186936562792841,1.0045896775026062,-30.20815865120116,45.556335396230132,-29.898518499194989,196.64759014909811,-16.499219277505624,217.84944087129895,-1285.9318370295834,1899.0461160736254,1200.5343558934021,-0.13161432196695683,-13.745142062675859,184.71202141158827,0,0,32767,16523,29416,8558,32374,22014,-7022,-32768,1646,-19797,29855,-19594,32218,-2703,32767,-21068,31113,19669,-1078,-22519,30262,2381733535,0,0,20,10.085146641438032,17.954649494918669,-0.39990970599395742,-0.14529591394244129,0.87781133067318362,0.22001952682712536,5.2235480819116793,19.760124515518662,13.436689352092044,-4.2860194708090456,-20.00061037018952,1.0046693319498277,-30.208746604815822,45.556505020294807,-29.898983733634449,196.64906765953552,-16.498306222724082,200,-1285.9279152806178,1899.0447706534012,1200.5371257667775,-0.1315958128604999,-13.744926297799616,184.71022675252541,0,0
